"","TCGA-DJ-A3UX-01","TCGA-GE-A2C6-01","TCGA-EM-A22Q-01","TCGA-E3-A3E2-01","TCGA-ET-A3BW-01","TCGA-DJ-A4V2-01","TCGA-J8-A3O2-01","TCGA-BJ-A290-01","TCGA-DJ-A13R-01","TCGA-ET-A3BS-01","TCGA-ET-A2N4-01","TCGA-BJ-A0Z2-01","TCGA-EM-A3SY-01","TCGA-EL-A4K7-01","TCGA-EL-A3ZG-01","TCGA-FK-A3SB-01","TCGA-FE-A235-01","TCGA-EM-A3SU-01","TCGA-EM-A2CJ-01","TCGA-DJ-A4V5-01","TCGA-ET-A25G-01","TCGA-DJ-A2PS-01","TCGA-ET-A39J-01","TCGA-H2-A2K9-01","TCGA-DJ-A2PW-01","TCGA-FE-A239-01","TCGA-EL-A4K1-01","TCGA-DJ-A2PX-01","TCGA-BJ-A190-01","TCGA-ET-A3DP-01","TCGA-DJ-A3VI-01","TCGA-EM-A3FM-01","TCGA-EL-A3D1-01","TCGA-H2-A422-01","TCGA-E8-A413-01","TCGA-E3-A3DZ-01","TCGA-BJ-A2N9-01","TCGA-ET-A25L-01","TCGA-DJ-A4UL-01","TCGA-ET-A3BO-01","TCGA-EM-A1CT-01","TCGA-E8-A416-01","TCGA-DJ-A13W-01","TCGA-ET-A39L-01","TCGA-BJ-A0ZC-01","TCGA-EM-A3AN-01","TCGA-EM-A2OZ-01","TCGA-FY-A3WA-01","TCGA-EL-A3ZM-01","TCGA-EL-A3T7-01","TCGA-E8-A433-01","TCGA-EL-A4K2-01","TCGA-DJ-A2PY-01","TCGA-FE-A237-01","TCGA-ET-A39O-01","TCGA-EL-A3MZ-01","TCGA-J8-A3YD-01","TCGA-EM-A3AR-01","TCGA-DJ-A1QI-01","TCGA-DJ-A2PQ-01","TCGA-DJ-A1QF-01","TCGA-ET-A40Q-01","TCGA-DJ-A3V4-01","TCGA-IM-A4EB-01","TCGA-DJ-A4UQ-01","TCGA-J8-A3O0-01","TCGA-EM-A1YA-01","TCGA-EL-A3CL-01","TCGA-E3-A3E0-01","TCGA-BJ-A28X-01","TCGA-KS-A41F-01","TCGA-EL-A3H5-01","TCGA-EL-A3ZS-01","TCGA-DO-A2HM-01","TCGA-IM-A3EB-01","TCGA-FK-A3SG-01","TCGA-FY-A3NP-01","TCGA-EM-A4G1-01","TCGA-DJ-A3V2-01","TCGA-DE-A4MD-01","TCGA-EL-A3GX-01","TCGA-EM-A1CW-01","TCGA-CE-A484-01","TCGA-DE-A7U5-01","TCGA-KS-A41I-01","TCGA-EM-A2CQ-01","TCGA-EM-A3AK-01","TCGA-EL-A3H2-01","TCGA-EL-A3D4-01","TCGA-E8-A419-01","TCGA-DJ-A3VD-01","TCGA-EM-A4FK-01","TCGA-DJ-A3V3-01","TCGA-J8-A3NZ-01","TCGA-EM-A4FO-01","TCGA-EM-A3OB-01","TCGA-EL-A3N3-01","TCGA-EL-A3CZ-01","TCGA-EL-A3MX-01","TCGA-EM-A3O3-01","TCGA-EL-A3GV-01","TCGA-E3-A3E5-01","TCGA-BJ-A0Z5-01","TCGA-EL-A3CV-01","TCGA-FY-A3BL-01","TCGA-EL-A3CU-01","TCGA-ET-A39S-01","TCGA-E3-A3E1-01","TCGA-EM-A1YC-01","TCGA-EM-A3O6-01","TCGA-EM-A3AJ-01","TCGA-EL-A3ZO-01","TCGA-BJ-A28Z-01","TCGA-DJ-A3UR-01","TCGA-EL-A3H8-01","TCGA-DJ-A3VF-01","TCGA-EL-A4KI-01","TCGA-DJ-A3VM-01","TCGA-CE-A485-01","TCGA-DJ-A3VJ-01","TCGA-FY-A3R6-01","TCGA-FK-A3SE-01","TCGA-H2-A421-01","TCGA-DJ-A4UW-01","TCGA-EL-A4KH-01","TCGA-ET-A40T-01","TCGA-DJ-A4V0-01","TCGA-ET-A3BV-01","TCGA-CE-A27D-01","TCGA-DJ-A13S-01","TCGA-BJ-A2NA-01","TCGA-BJ-A0ZG-01","TCGA-EM-A1CU-01","TCGA-DO-A1K0-01","TCGA-EL-A3GZ-01","TCGA-E8-A438-01","TCGA-BJ-A3EZ-01","TCGA-EL-A3T8-01","TCGA-ET-A39N-01","TCGA-ET-A3BU-01","TCGA-DJ-A2PR-01","TCGA-ET-A39K-01","TCGA-DE-A2OL-01","TCGA-IM-A420-01","TCGA-DJ-A2PV-01","TCGA-DJ-A3VK-01","TCGA-FE-A238-01","TCGA-KS-A4I7-01","TCGA-FE-A233-01","TCGA-CE-A3MD-01","TCGA-EL-A3GU-01","TCGA-EM-A22J-01","TCGA-FY-A3I5-01","TCGA-EM-A2OY-01","TCGA-J8-A3YG-01","TCGA-ET-A3DR-01","TCGA-ET-A25I-01","TCGA-FE-A230-01","TCGA-J8-A3O1-01","TCGA-EM-A1CV-01","TCGA-BJ-A0ZB-01","TCGA-ET-A3BN-01","TCGA-BJ-A18Y-01","TCGA-DJ-A3US-01","TCGA-EM-A3FK-01","TCGA-ET-A40R-01","TCGA-DJ-A4UR-01","TCGA-DJ-A2Q9-01","TCGA-BJ-A0ZE-01","TCGA-CE-A3ME-01","TCGA-ET-A3DV-01","TCGA-EM-A3AO-01","TCGA-KS-A4IB-01","TCGA-EL-A3CY-01","TCGA-EL-A3T3-01","TCGA-BJ-A192-01","TCGA-DE-A0XZ-01","TCGA-EL-A3ZK-01","TCGA-BJ-A2P4-01","TCGA-FY-A3R8-01","TCGA-DJ-A1QO-01","TCGA-EM-A2CR-01","TCGA-EL-A4K6-01","TCGA-L6-A4EQ-01","TCGA-DE-A4MC-01","TCGA-ET-A2MX-01","TCGA-EM-A3OA-01","TCGA-ET-A3DO-01","TCGA-DJ-A4UP-01","TCGA-DJ-A4UT-01","TCGA-E8-A44K-01","TCGA-EL-A3CM-01","TCGA-FE-A3PC-01","TCGA-MK-A4N7-01","TCGA-J8-A4HW-01","TCGA-DE-A69K-01","TCGA-EL-A3ZR-01","TCGA-ET-A39T-01","TCGA-DJ-A3UU-01","TCGA-L6-A4EP-01","TCGA-EM-A2CP-01","TCGA-DJ-A3VB-01","TCGA-EM-A2CT-01","TCGA-DJ-A3UQ-01","TCGA-EM-A3AI-01","TCGA-DJ-A3VA-01","TCGA-EL-A3D6-01","TCGA-EL-A3H3-01","TCGA-EM-A2P2-01","TCGA-FY-A3I4-01","TCGA-DJ-A1QQ-01","TCGA-EM-A4FN-01","TCGA-EL-A3T1-01","TCGA-EM-A2P1-01","TCGA-EL-A3CT-01","TCGA-EL-A3ZP-01","TCGA-DJ-A2QB-01","TCGA-E3-A3E3-01","TCGA-DJ-A1QM-01","TCGA-DJ-A13T-01","TCGA-EL-A3MW-01","TCGA-EL-A3CW-01","TCGA-BJ-A0Z9-01","TCGA-BJ-A0ZH-01","TCGA-DE-A4MA-01","TCGA-ET-A3BX-01","TCGA-BJ-A0Z0-01","TCGA-DJ-A13O-01","TCGA-IM-A41Z-01","TCGA-E8-A417-01","TCGA-EM-A3SX-01","TCGA-EL-A3CS-01","TCGA-BJ-A18Z-01","TCGA-E8-A2EA-01","TCGA-FY-A4B0-01","TCGA-H2-A26U-01","TCGA-DJ-A2PU-01","TCGA-DJ-A3VL-01","TCGA-DJ-A13L-01","TCGA-DJ-A3UK-01","TCGA-FY-A4B3-01","TCGA-EL-A4K0-01","TCGA-DJ-A2PZ-01","TCGA-FE-A234-01","TCGA-ET-A25M-01","TCGA-BJ-A4O9-01","TCGA-EM-A3FL-01","TCGA-ET-A3DU-01","TCGA-BJ-A45C-01","TCGA-DJ-A3UW-01","TCGA-J8-A3YH-01","TCGA-ET-A3DQ-01","TCGA-FY-A40N-01","TCGA-ET-A3BP-01","TCGA-EL-A4JV-01","TCGA-BJ-A3PT-01","TCGA-ET-A25N-01","TCGA-EM-A4FU-01","TCGA-DJ-A1QL-01","TCGA-IM-A3U3-01","TCGA-DE-A4M9-01","TCGA-EM-A2CU-01","TCGA-BJ-A45G-01","TCGA-DJ-A2PT-01","TCGA-DJ-A13M-01","TCGA-EM-A2CN-01","TCGA-KS-A4I5-01","TCGA-EL-A3T6-01","TCGA-KS-A4I9-01","TCGA-EM-A4FH-01","TCGA-EM-A22K-01","TCGA-EL-A3GR-01","TCGA-EM-A3FP-01","TCGA-FE-A232-01","TCGA-DJ-A2PP-01","TCGA-ET-A25O-01","TCGA-BJ-A3PU-01","TCGA-E8-A415-01","TCGA-KS-A41J-01","TCGA-ET-A2N3-01","TCGA-BJ-A28T-01","TCGA-E8-A44M-01","TCGA-EM-A3FQ-01","TCGA-EM-A3FJ-01","TCGA-ET-A39P-01","TCGA-DE-A69J-01","TCGA-DJ-A13P-01","TCGA-FY-A3W9-01","TCGA-ET-A40S-01","TCGA-EL-A3CN-01","TCGA-EL-A3GO-01","TCGA-EL-A3GW-01","TCGA-EM-A1YD-01","TCGA-EL-A3ZQ-01","TCGA-IM-A3ED-01","TCGA-EM-A2CK-01","TCGA-DJ-A2Q0-01","TCGA-EM-A3AP-01","TCGA-FK-A3SH-01","TCGA-EL-A3H7-01","TCGA-DJ-A3V0-01","TCGA-EL-A3H4-01","TCGA-EL-A4K4-01","TCGA-E3-A3DY-01","TCGA-DJ-A1QN-01","TCGA-EM-A3AQ-01","TCGA-ET-A25R-01","TCGA-ET-A4KN-01","TCGA-DJ-A2PN-01","TCGA-ET-A2MY-01","TCGA-DE-A4MB-01","TCGA-EL-A3GY-01","TCGA-L6-A4ET-01","TCGA-DE-A0Y3-01","TCGA-EM-A22I-01","TCGA-BJ-A28R-01","TCGA-FE-A3PA-01","TCGA-EL-A3CO-01","TCGA-DJ-A2Q3-01","TCGA-FE-A3PB-01","TCGA-EM-A3O9-01","TCGA-BJ-A28W-01","TCGA-BJ-A4O8-01","TCGA-ET-A2N5-01","TCGA-CE-A483-01","TCGA-BJ-A0Z3-01","TCGA-ET-A39R-01","TCGA-IM-A41Y-01","TCGA-FY-A40K-01","TCGA-QD-A8IV-01","TCGA-DJ-A3UT-01","TCGA-DO-A1JZ-01","TCGA-J8-A4HY-01","TCGA-DJ-A3UP-01","TCGA-FY-A3TY-01","TCGA-EL-A3GP-01","TCGA-H2-A3RI-01","TCGA-BJ-A191-01","TCGA-DJ-A3VG-01","TCGA-BJ-A28V-01","TCGA-BJ-A45D-01","TCGA-MK-A4N6-01","TCGA-KS-A4I3-01","TCGA-E8-A414-01","TCGA-ET-A25J-01","TCGA-FY-A3R7-01","TCGA-DJ-A2QC-01","TCGA-FY-A4B4-01"
"ALANINE- ASPARTATE AND GLUTAMATE METABOLISM ",0.50794985729603,0.790518320760735,1,0.750869707637965,0.0988380540856069,0.662671633464859,0.553671275139071,0.880570818401384,0.575660478028914,0,0.130595874933179,0.156204600710104,0.444791423801837,0.761909744975057,0.191898307240036,0.116423552764221,0.692435458986952,0.712056780256563,0.38325174681816,0.741396766381734,0.638535582957622,0.110690240480043,0.130076138029065,0.226027841391678,0.676842287290703,0.419313993706809,0.618770153627982,0.0736831305247634,0.414997972547979,0.0813433965582793,0.685264684800057,0.688805009389698,0.810679309376894,0.620406535661658,0.614471138548014,0.245323961428243,0.486603799397944,0.69269922803203,0.0921372724086812,0,0.0564852791912114,0.43193412006093,0.958566694190865,0.241417541667096,0.374919215926088,0.765299762294741,0.116788779905597,0.344874641253428,0.658688769781406,0.140300562085637,0.757906706108249,0.473159323249448,0.00145830237339605,0.726114644517191,0,0.652138465740334,0.490594874413655,0.483518580676274,0.087699878830374,0.159659296957118,0.135669586529469,0.712538488534093,0.554222569820103,0.639589733664086,0.125181468689919,0.236254306846039,0.38116983721421,0.0784430722662792,0.144848977444432,0,0.919527579928279,0.614153513196765,0.597287230945076,0.593253735677867,0.641734780167308,0.146241687345258,0.233037404979149,0.531246384002151,0.713702697078493,0.753231185116992,0.69188896369506,0.425044241043977,0.933896609285727,0.599977724914241,0.986391968035223,0.43193412006093,0.140736312630139,0.34028465293607,0.876473730049346,0.673878859979228,0,0.357297923113343,0.800579338294842,0.689092653813809,0,0.202177481005335,0.624853568199404,0.245323961428243,0.835009400223714,0.561441936592334,0.0617531423060552,0.110761760056104,0.146026844052794,0.589257947944262,0.726638473406861,0.632570045511979,0.0729430490856574,0.146673717174329,0.427819772148368,0.382903352370322,0.330426691947655,0.661162873232453,0,0.108283128493297,0.0759619748596973,0.63332521392223,0.948233405118307,0.223446067548683,0.0110035884027937,0.713185935452709,0.779156297464365,0.53888019894006,0.704400028025277,0.0302141090858724,0.866445068775482,0.780513390629905,0.53621549354981,0,0,0.241184314163641,0.672912595974416,0.387403438241989,0.656371010005979,0.0536989591718753,0.0195851513718945,0.919325101692275,0.683747921194096,0.0788567018572183,0.322318799731485,0.13190818383259,0.0620385596343918,0.820309272133311,0.247954813068439,0.651067445048027,0.0381394845555836,0.165597031659087,0,0.780747675696037,0.633280954147124,0.149471459488566,0.627616678798547,0.342419848668349,0.467496882728388,0.418753412217129,0.606683370610353,0.292128701001782,0.254572856592237,0.66518435903813,0.536701570995738,0.15680446178532,0.720178048573231,0.619573307500873,0.209237239967684,0.578541668478794,0.15900233726614,0.930141695157693,0.921838615830827,0.55403910007707,0.269747128784448,0.535926115270438,0.352448346139478,0.163466470313609,0.151689282876185,0,0.714012281938954,0.394457645518861,0.0502821779456041,0.704678270833798,0.989318752976566,0,0.632460626624957,1,0.903250333467621,0.753231185116992,0.68400038239086,0.744694272433682,0.419906783131168,0.613932955759848,0.0455751032411617,0.597875491756076,0.688851287304261,0.612678777377344,0.00183000105925028,0.0749329965959511,0.306572289552168,0.123706480472389,0.213283382632576,0.237211118294226,0.000774082382019555,0.799006715445579,0.475516800274112,0,0.381496570797607,0.636864923488459,0.402982870287035,0.0985418806037589,0.656074033454183,0.634157377123309,0.219685046556247,0.512834051480999,0.063285546622368,0.795990705504158,0.690839077228757,0.609711854129363,0.541650371987904,0.719785065220849,0.303655713104852,0.649691679155262,0.498962499717509,0.134474783192643,0.0820832228894527,0.51242285702143,0.643320665067685,0.668341627391097,0.809995865058852,0.658858144195505,0.225016235308784,0.501708646428014,0.433944173941791,0.712632884222102,0.18285308800476,0.546530581620777,0.70244754135354,0.594715097597096,0.399494930602105,0.638015834635024,0.0802523764168361,0.859174341148228,0.644112066956944,0.0742879620515128,0.63095118842737,0.065503738059504,0.637395902601482,0.686739905029376,0.723735354268969,0.192601430138391,0.402982870287035,0.617214605057785,0.38661465849301,0.647096997702724,0.136157869663984,0.0256891218566194,0.135672296104096,0.123794318556657,0.208891286259672,0.888752597328832,0.571054446005194,0.225465097413229,0.343455171598101,0.73127682310569,0.325914005271384,0.0960903776946706,0.236529335493723,0.595677964888327,0.257747971717836,0.256326701724324,0.0272162255071011,0.665655928855965,0.697933694456922,0.399494930602105,0.198781416826251,0.605140429328949,0.919333798481761,0.018287124197064,0.387734083328066,0.157978354840296,0.721474928467278,0.590351368230746,0.726499592889944,0.334017435353894,0.494227236225478,0.649993682427247,0.601275567998692,0.0839240738066141,0.71949700208039,0.684047196811535,0.134132767704136,0.203230031022022,0.800324640061114,0.661042639394527,0.356733751653781,0.234419904533408,0.406931962960251,0.881994396678545,0.604324375145247,0.26631557046152,0.400180853165846,0.210854536899914,0.765863937131783,0.656407128322642,0.690060220051534,0.628428380149139,0.655985956353731,0.0478890480740592,0.0700999357140773,0.127183647646842,0.709954577266699,0.872456970733892,0.537969292221196,0.724191308000859,0.661017851106432,0.671051501534415,0.105180060369109,0.657620351741645,0,0.0537008910623228,0.129838450213843,0.501336936169863,0.592551571657149,0,0.414997972547979,0.508407476983387,0.737193220070221,0.231552558566317,0.0917239122616364,0.0401460499511147,0,0.699305041100228,0.0774666560918822,0.218607105789413,0.320560486420618,0.158860169375977,0.776660277096609,0.18223328974322,0.524777012908297,0.582404902860752,0.728134266530602,0.540838512517783,0.259710861083759,0.31829662021996,0.941416097805045,0.665180472136047,0.561281423683521,0.600170263904775,0.727633865690528,0.0635429544321622,0.862650121750945,0.712238314375651
"COMPLEMENT AND COAGULATION CASCADES ",0.114599197268128,0.175649575397342,0.83617302942885,0.00745821354654951,0.736694434026354,0.44870258864657,0.0896707422300146,0.609708951115728,0.62913858316856,0.252756936892818,0.68884834717935,0.79754344957155,0.904564502954775,0.528964199823435,0.74414802299302,0.491785389922464,0.314166473896632,0.334987552868962,0.874138521106074,0.275164482883888,0.474859586000872,0.219990380732115,0.416031284699702,0.880797854274565,0.34236291235776,0.975697585836183,0.405027630260202,0.11039864053271,1,0.341999533891324,0.497498901191288,0.366102765166131,0.346723665499615,0.539947631595654,0.265591674191008,0.895982206479254,0.681504068786184,0.33325439775652,0.464741720026572,0.389190854719897,0.512221754279157,0.0573443221816734,0.840179370200971,0.699530819800491,0.886275233878249,0.48524222566156,0.567891820930596,0.930594870495093,0.355452364284401,0.362869090931728,0.262697880223495,0.644972098957126,0.4402985238823,0.312372960877703,0.40889434560622,0.400322434945211,0.64903626102557,0.274300651902351,0.318260389759545,0.583532616135433,0.554987840804877,0.352854988519086,0.298010387184691,0.200545479302803,0.251711858440978,0.580811662615451,0.910651264122535,0.426671286012163,0.559987154147415,0.0459420131033125,0.565395481860578,0.14435510162621,0.131924625480293,0.0571026545066228,0.379633885061341,0.473918833543625,0.782193978522498,0.692200801063393,0.173139742648708,0.614368615451071,0.43853532872647,0.6953052571074,0.804858083559677,0.298242112737845,0.642440014729765,0.832913487631765,0.380986873293808,0.850556995570576,0.276296289735607,0.314151936712676,0.0329275141933702,1,0.297089063536333,0.467084977416931,0,0.858601909541495,0.30275183392723,0.857233807457829,0.541823448837165,0.198444044532372,0.34324966916735,0.587662652848347,0.604165315109651,0.154302444709241,0.58250438356876,0.147153097216149,0.325328469728177,0.436029636787679,1,0.975762795639886,0.169434533120494,0.235396477209246,0.0372855502977613,0.639040629278315,0.435973773767544,0.26685172868463,0.867172789036798,0.771960338716811,0.260487659992381,0.317982851288898,0.0672886633960837,0.397786995303474,0.325348415815675,0.187286392032401,0.567896834588791,0.233992223708789,0.0302464310241924,0.362191514028987,0.0260321024520101,0.838376629210869,0.355278905118226,0.79863071728704,0.436885572493626,0.514624753917384,0.386752859022021,0.37147687189349,0.424168992747906,0.488660547117981,0.737804374435047,0.37735014171748,0.416363551552544,0.365733968335088,0.916259104863474,0.30529498971145,0.321944300999421,0.750759077347829,0.497695379120246,0.47042055968166,0.528964199823435,0.36699961796283,0.323197887962358,0.864692271138499,0.778041855308724,1,0.345791547287421,0.393983381133371,0.71362308410242,0.407464226281497,0.570413507383384,0.679577523529824,0.547542162159532,0.482637033497998,0.758938032024595,0.18567547150937,0.49961916081653,0.187926521779578,0.731285349379105,0.0211083351918251,0.910853243892501,0.502525188839951,0.92214190713045,0.293617958067833,0.647986434278762,0,0.399033751572528,0.622310361813087,0.176787899941506,0.450316657536344,0.770976481560051,0.365837039469964,0.335281013896874,0.685523053481082,0.899015835669013,0.559681148171565,0.478865811444166,0.536756280924807,0.985162034250833,0.310660441990521,0.0468711926472759,0.235210429534662,0.349371673072243,0.272732063720667,0.479458141741738,0.43644428398381,0.460143494419577,0.406725423642848,0.875500368845706,0.59202803065731,0.216218433281204,0.428086372476065,0.16064752608516,0.362266135578388,0.879574648114801,0.365018445724548,0.946858677140415,0.443961812936594,0.330700823957619,0.287991383405612,0.698423821764663,0.216050561818629,0.333046307164554,0.473851918696091,0.403277215241923,0.0895666277412064,0.223344529337774,0.240376305031869,0.834858011540593,0.506179062721373,0.213809709235552,0.539936613374997,0.573090150785712,0.0244416059551853,0.45437633283549,0.50689198578567,0.440449751278372,0.467084977416931,0.97918589963244,0.183719504954069,0.727717801465595,0.511983665107609,0.655504039135329,0.585217893231551,0.387454940502386,0.213612327340608,0.720628641293239,0.179765300726477,0.512573264045977,0.124123316166113,0.156530756601996,0.515902623122732,0.407730865811565,0.240589512277884,0.300726576844466,0.436527274478775,0.465749788986158,0.93888842702567,0.892569942075435,0.175453531171679,1,0.169910955616217,0.491664992469138,0.0605831718763914,0.622830632868649,0.61522819709951,0.898996894694929,0.256519187390811,0.403707685556888,0.711470531970965,0.874643324130257,0.424384674343076,0.829205862874495,0.249405944441742,0.73830904369265,0.289880367371205,0.815301981098763,0.902142733717412,0.443468824368384,0.413003316716434,0.475566725644921,1,0.801870160531458,0.29530106412541,0.692255579063421,0.301424536481076,1,0.867610831186586,0.488236512676919,0.328510665639041,0.496494887126872,1,0,0.066732968021303,0.101192080985309,0.417329323919543,0.54441568624503,0.457364118450885,0.652990057233073,0.872894699622536,0.301342667117544,0.334244022628891,0.881224057795933,0.66611743015201,0.777804787919615,0.368162559343723,0.210226247456315,0.919778064721786,0.956593186806702,0.816977371109672,0.510436372640317,0.347318374941276,0.241132476909643,0.442490879824268,0.366640283240445,0.44616095327681,0.45951237653768,0.523970656766976,0.447570425335724,0.272015928394083,0.445032542680961,0.511422488662503,0.302473512596367,0.390680024011886,0.593820531472097,0.505144691432935,0.387226564991953,0.423982090150235,0.415609169252752,0.0632491769593379,0.122855942239782,0.178914371486364,0.789099823915686,0,0.30316393126556,0.863069335896492,0.5816125438006,0.0303581607752396,0.34160556975921,0.493804200620473,0.287155929827544,0.779885561394656,0.849117672364267,0.599638568776609,0.585273703499211,0.721946090622059,0.0880683411230885,0.179765300726477,0.542023027421024,0.667088477243802,0.766521374087652,1,0.676053896176074,0.405439580940013,0.57225395009828,0.153802580393055,0.547542162159532,0.20755108217522,0.59899473392249,0.334679264928876
"CITRATE CYCLE -TCA CYCLE- ",0.427757818828821,0.120845201508401,0.42558376121559,0.174794245931258,0.177407787808179,0.292004917730281,0.273411747970499,0.207764442569393,0.467100091698616,0.193287176206425,0.274090965989735,0.385370954602241,0.900685622647339,0.272283179202062,0.504369274132843,0.163961366603323,0.140500076481758,0.312609902062863,0.439259593188041,0.102065907443572,0.308589768860197,0.324263112430692,0.247854619649441,0.361269918929929,0.0394381869772754,0,0.225640435445082,0.209184037802126,0.498476080713386,0.201369003748589,0.303813368581791,0.277646928352925,0.189817939753561,0.303869118019336,0.319961877154765,0.346234889538235,0.63325817840254,0.27228027419088,0.203845705695908,0.267954918073106,0.258153494408522,0.495939104820281,0.387428184249673,0.312814495754466,0.47936343213897,0.11411392404375,0.499149990863603,0.34058549446963,0.245255017323586,0.115761601346352,0.00694397754842758,0.401238137621326,0.240008173873824,0.292940880099937,0.335895829999258,0.320049436942076,0.508613576039564,0.378906256066462,0.174794245931258,0.186081418911797,0.305506997136033,0.323020668056795,0.411312008543851,0.239876224859283,0.30349896666695,0.346736411469872,0.729256785026966,0.279534070936226,0.274330511552611,0.32723500374471,0.329240939915962,0.0200945172957212,0.268240701620328,0,0.351134471248629,0.125230179953537,0.532123313582371,0.500627669061157,0.217686422439091,0.360939762275896,0.228099502985716,0.589417895651549,0.375606059933208,0.00876050210108426,0.414928046179281,0.561492492458716,0.262829905684655,0.54399390898585,0.301894467496379,0.235326264233915,0.276199247158128,0.675461521293513,0.315763131278451,0.245447676943462,0.37577111101889,0.343722628620314,0.318586359210835,0.405682095859423,0,0.182262116525802,0.248907588731506,0.29626405101679,0.304435486414775,0.200605403211095,0.342942857524525,0.108539600059922,0.341013772794477,0.314599128460662,0.604899957779323,0.617465836120692,0.603180484498874,0.291094042543105,0.153421159208154,0.246846547706494,0.21783981605036,0,0.378878844849638,0.469281980590411,0.235367191793615,0.179830507719904,0.321826953599465,0,0.255716127166518,0.326045110868916,0.208715017253,0.223015019886401,0.411490707609962,0.189817939753561,0.416535720309557,0.565368345918061,0.103131681757091,0.472206499639635,0.162846736115021,0.294046302206227,0.206704314913372,0,0.328746922889113,0.134736515397642,0.363463831135018,0.08955422085466,0.16679919036773,0.219411750985168,0.456339839234128,0.292177759930668,0.206441845741427,0.412161000873115,0.322382261334234,0.200296698436535,0.130223372688644,0.276716152818693,0.0452744877247827,0.699938422793075,0.497985672889756,0.716113772320096,0.334531678591991,0.0202220601065265,0.635824894604583,0.256301045815489,0.288895753793316,0.195538845034975,0.26672782022228,0.190375696019086,0.431286007062733,0.345929301364294,0.185969050174854,0.333953746121857,0.354892738624313,0.332009618311411,0.546234282100135,0.340286866944597,0.473281867893041,0.17694312277967,0.388502283325194,0.0276318349536473,0.0934471166406664,0.529235397481859,0,0.358748412743989,0.422919012607796,0.235973621817499,0.468412562276316,0.31696173432802,0.329197005881377,0.263480051012947,0.227523483348505,0.496040217224425,0.630677454793349,0.236029917978289,0.30741651707657,0,0.336401858826102,0,0.248012666084197,0.160844686033482,0.373604795240592,0.174794245931258,0.399263495427845,0.401647567253677,0.23547931583776,0.198349967291344,0.469000696939556,0.298493128435586,0.588454000158322,0.267144119086754,0.363865075773146,0.28029369605258,0.242303002957127,0.167399026090357,0.350657703285641,0.382691872934743,0.16679919036773,0.29524534814778,0.31798064842787,0.280776842417223,0.1276720860628,0.161606855627805,0.652465164459752,0.319891029585129,0.519173542913553,0.229061889292587,0.239572204292576,0.439868480128171,0.195083626928302,0.304660110327193,0.0346560894028678,0.240100503057259,0.318439356325526,0.431290944006959,0.60362480494324,0.265595185142811,0.216368358850145,0.436438909831556,0.272130084932391,0.274340536630647,0.639079658476721,0.180639279130156,0.2127564016553,0.445599824081474,0.298419993873535,0.210907483469482,0.111400778983576,0.186443087115929,0.355351271132211,0.25407867988518,0.294117361862628,0.326105990379991,0.663005676607642,0.2635302639891,0.432721003478951,0.309279838361736,0.225441397625158,0.399563308251106,0.233531188954276,0.326540002102269,0.439086277431465,0.44640833731304,0.0568313315213552,0.476085132029893,0.441496067757097,0.294771346674159,0.494759154050364,0.209995787029782,0.417286886156086,0.260921047502458,0.408012782750349,0.372976609356428,0.0994611208096761,0.268997993987228,0.250647704791476,0.452521398359969,0.46125841732524,0.0832331690543071,0.622701021127492,0.324532924715939,0.591416048226717,0.286864017625869,0.312920233532062,0.407317028804606,0.23976450062137,0.376844893774917,0.451556667106482,0.252891032477988,0.297190328011702,0.231678730284822,0.290097940034908,0.223114113950033,0.206402898240394,0.415972660230751,0.203251138540957,0.241402781554433,0,0.347925621512488,0.480489568486352,0.204100524240436,0.146941917832562,0.402907962496966,0.83551519913142,0.337388617613222,0.189817939753561,0.141220278137556,0,0.228158396124431,0.29918542718915,0.296632715487324,0.180998860312824,0.189083236554066,0.225811700012106,0.0201216170564341,0.324532650999645,0.27795939015689,0,0.280578207217548,0.243563410548973,0.279094746562406,0.282674628666454,0.24802872203461,0.182262116525802,0.432721003478951,0,0.361460723466201,0.943572613702134,0.466839172405008,0.226618474268626,0.589230623722475,0.299011074554187,0.141666401439526,0.07273355247201,0.234148162338939,0.193287176206425,0.397457082005016,0.488266965330759,0.218104076135237,0.607971801177961,0.345897373424288,0.418066602853764,0.346535205707436,0.286430874322551,0.383333146199479,0.468756322512093,0.474752285457292,0.51002211952109,0.182262116525802,0.333304149943005,0.0223047891122596,0.315997428934909,0.386407668898031,0.320253838429937,0.332018736057627
